Gene_ID,Name,Annotation,OPID,RS_5,RS_30,RS_60,RS_90,RS_120,RS_150,RP_5,RP_30,RP_60,RP_90,RP_120,RP_150,TE_5,TE_30,TE_60,TE_90,TE_120,TE_150,tai_5,tai_30,tai_60,tai_90,tai_120,tai_150
CCNA_01831,NA,tryptophan halogenase superfamily protein,NA,41.95563652,9.930631003,13.52614112,11.51919092,10.10518802,10.11491085,56.294804,10.77170308,10.96775469,10.81818125,10.56330623,11.36988133,1.341769752,1.084694726,0.810856149,0.939144193,1.045334951,1.124071333,0.86308,0.86689,0.87981,0.87362,0.85212,0.86728
CCNA_01832,NA,beta-glucosidase,1060,52.79589278,17.94226424,22.54816537,23.55935295,19.8245848,18.4670368,66.46741542,22.57450626,27.08775952,30.29621291,23.91293837,24.28169032,1.258950496,1.258174886,1.201328759,1.285952673,1.206226441,1.314866624,0.84357,0.84792,0.86189,0.85501,0.83127,0.84809
CCNA_01833,NA,glucosylceramidase,1060,23.78885573,19.70335206,15.14131574,17.3476373,21.52913382,21.01721612,17.85036447,14.61191153,17.26285732,16.08636345,13.47693409,13.4855696,0.750366671,0.741595211,1.140116065,0.9272942,0.625985894,0.641643951,0.83992,0.84428,0.85818,0.85131,0.82758,0.84442
CCNA_01834,NA,oxidoreductase,1061,130.6730124,66.59906319,30.74023374,23.00948232,29.1285237,39.96842951,105.9064637,51.13364319,18.78376754,16.2129149,17.64462794,19.98614957,0.810469291,0.76778322,0.611048299,0.704618847,0.605750848,0.500048409,0.82143,0.82615,0.83944,0.83243,0.80844,0.82571
CCNA_01835,NA,ABC transporter ATP-binding protein,1061,180.4580737,96.13677764,36.34512806,29.86959054,38.64748242,54.31633653,253.3153204,104.4685119,32.20987564,30.89111857,41.28209279,47.94016772,1.403735035,1.086665421,0.886222648,1.034199599,1.068170297,0.882610478,0.82982,0.83419,0.8481,0.84122,0.8174,0.83437
CCNA_01836,NA,acyl-CoA thioesterase I/lysophospholipase,NA,110.5838609,79.39251062,47.42558947,45.63326238,47.69525255,52.86642915,145.4083162,74.67552466,37.24237598,33.45655366,39.64558344,49.55108475,1.314914445,0.940586512,0.785280192,0.733161556,0.831227037,0.937288286,0.8051,0.80969,0.81859,0.81279,0.7932,0.80799
CCNA_01837,NA,"transposase, IS30 family",NA,10.90378449,6.149209997,NA,7.633241072,10.40950227,9.695342705,2.768253467,1.455539732,3.009315767,4.226566966,3.06196,5.522624816,0.25388006,0.236703533,NA,0.553705422,0.294150471,0.569616256,0.77875,0.7834,0.79039,0.78502,0.76698,0.78108
CCNA_01840,NA,MerR-family transcriptional regulator,NA,86.53440011,56.08605761,41.69667415,47.59740086,127.0242174,71.74945854,36.10721774,11.42101516,17.1899814,17.66577922,32.17543514,22.59524424,0.417258543,0.203633767,0.412262651,0.371150082,0.253301581,0.314918673,0.81606,0.82067,0.83271,0.8261,0.80352,0.81997
CCNA_01841,NA,isocitrate lyase,1067,43.24126994,19.1362946,16.34442027,14.33039502,11.6889234,15.81267138,71.26524229,20.53365225,17.11490795,18.33711691,24.91644188,32.34273136,1.648083934,1.073021328,1.047140716,1.279596053,2.131628468,2.045367957,0.8614,0.8653,0.8765,0.87066,0.85063,0.865
CCNA_01842,NA,hypothetical protein,1067,58.89241844,25.64707509,NA,NA,NA,23.1024286,116.705055,35.91685015,25.15655704,27.93156969,33.67184493,46.41626575,1.981665181,1.400426755,NA,NA,NA,2.009150923,0.81158,0.81552,0.81789,0.81423,0.80236,0.81238
CCNA_01843,NA,malate synthase,NA,34.29662093,16.34183355,15.64798781,16.9116571,10.38454359,15.99840667,46.40113797,18.13394753,16.31599151,16.33595721,20.17647763,19.41829866,1.352936141,1.109664193,1.042689432,0.965958398,1.9429335,1.213764537,0.82627,0.83075,0.83887,0.83334,0.81487,0.82883
CCNA_01844,NA,DNA integration/recombination/inversion protein,NA,67.13484883,47.24045165,24.58846797,25.51548469,72.28170374,49.27126389,4.349091597,2.57537839,4.941815669,6.940752142,5.028266582,9.069102733,6.48E-02,5.45E-02,0.200981032,0.272021176,6.96E-02,0.184064747,0.73952,0.74475,0.74709,0.74241,0.72747,0.74027
CCNA_01845,NA,two-component response regulator protein,1070,13.59144187,7.492854972,15.84468727,16.07700767,NA,7.180058069,22.70316305,7.113532869,9.128586715,8.151802703,5.905618912,10.65151653,1.670401365,0.949375491,0.576129182,0.507047261,NA,1.483486126,0.79587,0.80116,0.80882,0.80275,0.78288,0.7982
CCNA_01846,NA,two-component sensor histidine kinase,1070,31.26039666,12.49373094,11.52200953,14.76051102,8.81121057,13.65009431,32.51054237,9.602881962,9.552143872,9.751836783,6.580883992,16.11683886,1.039991358,0.768616037,0.82903454,0.660670675,0.746876259,1.180712639,0.81623,0.82074,0.82981,0.82403,0.80451,0.81916
CCNA_01847,NA,cytochrome c oxidase assembly protein Surf1,1070,35.08755513,22.35783467,NA,14.94644111,18.31771439,31.65464869,13.16136835,3.200168165,5.006944801,5.895401412,4.270956418,7.703199879,0.375100753,0.143134083,NA,0.394435128,0.233159898,0.243351299,0.79523,0.79966,0.80493,0.80016,0.78436,0.79697
CCNA_01848,qoxD,quinol cytochrome oxidase polypeptide IV,1070,43.26649518,21.64079185,NA,35.8015571,24.40540643,50.01160912,41.09395576,16.6894425,30.93576609,28.79766487,20.49661782,32.34716945,0.949787026,0.771202949,NA,0.804369061,0.839839233,0.646793215,0.84435,0.84859,0.86494,0.85757,0.83175,0.84971
CCNA_01849,qoxC,quinol cytochrome oxidase polypeptide III,1070,26.74741056,16.71706241,19.86372211,22.43399923,15.05078346,28.22393084,20.68606388,8.374550786,14.48283714,23.03326229,12.77137016,32.23673927,0.773385664,0.500958277,0.729109935,1.026712271,0.848551851,1.142177518,0.80524,0.81005,0.81981,0.81361,0.79274,0.80837
CCNA_01850,qoxB,quinol cytochrome oxidase polypeptide I,1070,25.97456513,21.51268908,24.15725786,31.32446043,26.30921986,40.58228655,10.83379009,9.229195661,16.67234935,18.9644674,11.28784025,34.78484088,0.417092261,0.429011716,0.690159017,0.605420401,0.429045038,0.857143445,0.85073,0.85465,0.86771,0.8614,0.83945,0.85501
CCNA_01851,qoxA,quinol cytochrome oxidase polypeptide II,1070,16.35336116,15.6778403,18.26222766,31.25849716,20.242245,42.91893845,11.38294382,12.46912371,23.9173664,26.42868996,14.13335065,41.79713796,0.696061422,0.795334272,1.309663139,0.845488183,0.698210631,0.973862343,0.82291,0.82704,0.83811,0.83214,0.81151,0.82659
CCNA_01852,NA,major facilitator superfamily transporter,NA,23.56441968,47.02554836,25.24834121,31.20761269,37.45091609,36.17958259,10.39289515,31.4722258,22.16864165,15.78834673,16.16604826,15.95769904,0.441041846,0.669258029,0.878023687,0.505913313,0.431659621,0.441069186,0.81346,0.81798,0.82849,0.82234,0.8014,0.81689
CCNA_01853,NA,hypothetical protein,NA,76.31243684,64.59691498,30.58581998,45.64560022,44.4430301,65.0997265,36.43674223,40.790359,24.71906817,18.88039251,24.90098457,35.21270707,0.477467943,0.631459862,0.808187199,0.413630063,0.560289983,0.540904071,0.79421,0.79864,0.80168,0.79745,0.78379,0.79518
CCNA_01854,NA,GntR-family transcriptional regulator,NA,7.210546579,8.053912701,NA,NA,9.244665284,7.252630699,3.653589095,2.250067436,4.651994901,6.533700512,4.73337576,8.537230543,0.506700713,0.279375692,NA,NA,0.512011589,1.177121916,0.78543,0.78994,0.79329,0.78893,0.77477,0.78653
CCNA_01855,NA,iron/manganese superoxide dismutase,1074,5.004667119,8.412432628,NA,NA,NA,8.32886736,10.57308391,11.87323215,8.851962875,9.84242098,11.39255119,10.78159339,2.112644789,1.411391054,NA,NA,NA,1.294484943,0.81821,0.82235,0.83305,0.82717,0.80684,0.82178
CCNA_01856,NA,ferrichrome-iron receptor,1074,9.54494199,8.616391696,6.58861819,9.030607278,7.78604896,8.3189071,5.271655607,5.587650047,5.217427031,4.116868609,5.906496663,7.488812635,0.552298339,0.648490719,0.791884866,0.455879487,0.75859999,0.900215923,0.82486,0.82906,0.83672,0.83153,0.81408,0.82734
CCNA_01857,NA,AraC-family transcriptional regulator,1074,6.178006607,7.189985236,NA,8.908069484,6.227264396,8.410055575,3.031751516,1.87809097,2.463038701,3.459323918,2.506126497,4.52011012,0.490732968,0.261209294,NA,0.388335983,0.402444209,0.537464952,0.80477,0.80926,0.81671,0.81134,0.79335,0.80719
CCNA_01858,NA,AraC-family transcriptional regulator,1074,7.475842004,6.306631987,NA,8.183345671,NA,9.730696201,8.958753936,8.031454243,6.353202837,9.531426348,5.582842728,9.00941809,1.198360523,1.273493405,NA,1.164734661,NA,0.925876001,0.78668,0.79185,0.79883,0.79302,0.774,0.78884
CCNA_01859,NA,TonB-dependent receptor,1075,10.94299344,13.41533871,17.66152925,17.36331498,12.80781769,13.7387594,12.30842135,14.42857498,15.42882736,14.80638824,15.42911265,16.91564054,1.124776454,1.075528192,0.873583886,0.852739714,1.204663669,1.231234935,0.83769,0.84149,0.85143,0.846,0.82724,0.841
CCNA_01860,NA,iron-regulated membrane protein,1075,6.090486678,7.16759695,NA,7.764718851,5.95381226,8.1066772,2.385461534,1.306807725,2.701813632,3.794681957,2.749078498,4.958304202,0.391670101,0.182321597,NA,0.488708224,0.461734159,0.611632125,0.80508,0.80961,0.81956,0.81355,0.79308,0.80836
CCNA_01861,NA,hypothetical protein,NA,56.44583,41.76483422,32.19958647,26.56171531,36.19753524,38.44691768,54.08118641,38.69616075,29.51293643,28.46143687,34.82206008,38.37589242,0.958107736,0.926524946,0.916562592,1.071521042,0.962000862,0.998152641,0.73464,0.7391,0.74034,0.73657,0.72424,0.73524
CCNA_01862,NA,hypothetical protein,1077,NA,NA,NA,NA,NA,16.45970409,8.29227559,5.106808344,10.55828194,14.82904724,10.74298594,19.37630823,NA,NA,NA,NA,NA,1.177196633,0.58445,0.59062,0.57671,0.57532,0.57355,0.57988
CCNA_01863,NA,outer membrane efflux protein,1077,58.74918222,75.70638456,69.89753963,66.68277132,90.36826892,80.65698359,39.54437641,45.4121653,83.49432854,47.56809497,51.84101755,45.97806353,0.673105138,0.599845912,1.194524571,0.713349101,0.573663944,0.570044421,0.82316,0.82768,0.83831,0.83212,0.81111,0.82658
CCNA_01864,NA,TetR-family transcriptional regulator,1078,123.990705,75.49861598,69.2249436,51.177461,128.9293903,88.6070511,61.62832414,28.48456713,33.45220778,38.84998133,39.92790061,38.94520623,0.497039872,0.377285951,0.48323922,0.759122875,0.309688121,0.439527168,0.78178,0.78626,0.79125,0.78651,0.77078,0.78346
CCNA_01865,NA,periplasmic multidrug efflux lipoprotein precursor,1078,34.29786673,30.20435932,25.02377082,29.27944679,43.60205007,34.58516255,25.04179774,18.32923146,22.30459837,18.47524408,23.29837438,20.22149053,0.730126977,0.606840598,0.891336423,0.630997034,0.53434126,0.584686873,0.81903,0.82347,0.8305,0.82527,0.80789,0.82126
CCNA_01866,acrB4,cation/multidrug efflux pump acrB4,1078,23.74675464,15.57918063,15.95857511,18.46665605,16.59871511,18.42792203,16.18802849,12.19384728,11.7711799,13.96767931,14.92912606,12.86820423,0.681694351,0.782701451,0.737608453,0.756372961,0.899414561,0.698299255,0.83259,0.83711,0.84851,0.84213,0.82045,0.83623
CCNA_01868,NA,2H phosphodiesterase family protein,1079,14.0981373,8.962790056,NA,9.820068101,7.689250587,8.163217957,14.92166761,4.730609069,4.130275846,5.800949053,6.219744222,7.150199384,1.058414122,0.527805409,NA,0.590723913,0.80888822,0.875904505,0.83152,0.83565,0.84695,0.84092,0.82013,0.83524
CCNA_01869,NA,TonB-dependent receptor,1079,25.7455257,19.63243124,9.328800845,10.81511658,19.21059773,18.50740775,7.42339263,3.054767928,3.051327459,2.57134329,4.786024689,3.187535015,0.288337194,0.155598045,0.327086783,0.23775456,0.249134606,0.172230226,0.85523,0.85911,0.87102,0.86504,0.84433,0.85911
CCNA_01870,NA,NagC-family transcriptional regulator,1080,36.69133089,27.69586213,17.35282747,19.40336068,25.43586795,30.64699989,28.91903072,19.56381898,15.50972583,13.47745112,15.81889342,20.16988074,0.788170666,0.706380574,0.893786667,0.69459365,0.621912861,0.65813557,0.82412,0.82819,0.83908,0.83321,0.81288,0.82775
CCNA_01873,NA,magnesium and cobalt transport protein corA,1081,NA,NA,NA,NA,NA,NA,10.42762553,6.421866287,13.27715283,18.64768601,13.50942009,24.3659155,NA,NA,NA,NA,NA,NA,0.75318,0.75867,0.76005,0.75538,0.74093,0.75348
CCNA_01874,NA,transposase,NA,NA,NA,NA,NA,NA,NA,1.681409514,1.035498162,2.140883466,3.006858713,2.178335557,3.928898485,NA,NA,NA,NA,NA,NA,0.82977,0.83429,0.84614,0.83965,0.81752,0.83358
CCNA_01875,NA,"acyl-CoA dehydrogenase, short-chain specific",NA,12.05931569,10.44495469,7.029279442,9.651472964,11.87422305,12.78381054,3.026002132,1.68673237,2.701813632,3.794681957,2.749078498,4.958304202,0.250926521,0.161487763,0.38436566,0.393171278,0.231516495,0.387858079,0.80041,0.80473,0.80917,0.80469,0.78993,0.80186
CCNA_01876,NA,oxidoreductase,NA,10.08050704,8.65257601,9.286608814,8.231542967,6.155634227,6.95742472,4.309801801,1.878425528,2.132188186,2.601743018,1.884847234,3.399555875,0.427538197,0.217094369,0.229598148,0.316069907,0.306198706,0.488622732,0.83372,0.83791,0.84911,0.84305,0.82224,0.83737
CCNA_01877,NA,acyl-CoA thioesterase II,NA,11.56074319,25.90964894,41.79380917,36.21122908,18.96814228,25.19345823,7.350094786,17.42591183,31.97726118,19.61873852,12.79354514,18.5380811,0.635780474,0.672564568,0.765119567,0.541786043,0.674475389,0.735829156,0.79113,0.79588,0.80418,0.7984,0.77898,0.79384
CCNA_01878,NA,long-chain-fatty-acid--CoA ligase,NA,4.437802011,4.826691638,6.468847874,6.865572503,3.779442077,6.016515712,1.677603461,2.473327034,1.935905262,2.718967985,1.969771514,3.552727354,0.378025756,0.512426983,0.299265851,0.396029316,0.521180501,0.590495816,0.83645,0.84078,0.85257,0.84625,0.82459,0.84025
CCNA_01879,NA,"NADH:flavin oxidoreductases, old yellow enzyme family",1087,2.648325157,NA,NA,NA,NA,4.040377478,2.202753171,1.356568309,2.804693208,3.93917574,2.853757824,5.147106356,0.831753293,NA,NA,NA,NA,1.273917198,0.85014,0.85409,0.8637,0.85822,0.83954,0.85323
CCNA_01880,NA,3-ketoacyl-(acyl-carrier-protein) reductase FabG,1087,NA,NA,NA,NA,NA,NA,3.270036,2.01385578,4.163629352,5.847793864,4.236466864,7.640993689,NA,NA,NA,NA,NA,NA,0.8279,0.83214,0.84095,0.83544,0.81679,0.83075
CCNA_01881,NA,NAD-binding Rossmann superfamily protein,1087,NA,NA,NA,NA,NA,NA,3.808208069,2.345289725,4.848866158,6.810205079,4.933691035,8.898523999,NA,NA,NA,NA,NA,NA,0.81697,0.82139,0.8256,0.82108,0.80645,0.81824
CCNA_01882,NA,SMP-30/gluconolaconase/LRE-like protein,1087,6.358013476,7.585843454,NA,NA,9.240341239,9.241662302,2.757816967,1.698405045,3.511437695,4.931794371,3.572865925,6.44410705,0.433754502,0.223891391,NA,NA,0.386659522,0.697288739,0.82747,0.8313,0.8386,0.8338,0.81745,0.82991
CCNA_01883,NA,acyl-CoA dehydrogenase,1087,3.684745553,3.979540377,NA,NA,NA,4.53399112,2.334306918,2.987278971,2.639570485,3.707261809,2.685746485,4.844077057,0.633505593,0.750659294,NA,NA,NA,1.068391386,0.83529,0.83963,0.84901,0.84327,0.82393,0.83827
CCNA_01884,NA,"acyl-CoA dehydrogenase, short-chain specific",1087,12.7279365,15.2285654,NA,9.36675774,11.70035673,12.16135626,5.550937992,5.052463302,2.916880937,3.784765541,2.741894495,4.945346961,0.436122383,0.331775395,NA,0.404063567,0.234342812,0.406644362,0.83932,0.84351,0.85249,0.84698,0.82834,0.84219
CCNA_01885,NA,short chain dehydrogenase,NA,8.158011619,17.37437778,14.70636833,14.77301724,12.08804273,18.46201489,11.68618715,13.50086632,9.151032119,10.96270103,10.87421853,11.84380154,1.432479836,0.777056105,0.622249621,0.742075966,0.89958472,0.641522695,0.81887,0.82334,0.83141,0.8259,0.80744,0.82145
CCNA_01886,NA,TonB-dependent receptor,NA,13.66504768,17.74625618,8.099741329,8.875126352,15.74548867,17.33115962,2.382831136,2.033493519,1.690360599,1.76535782,2.160939392,1.95767528,0.174374155,0.114587184,0.208693158,0.198910725,0.137241812,0.11295697,0.83215,0.83626,0.84566,0.84011,0.82118,0.83521
CCNA_01888,NA,IclR family HTH transcriptional regulator,1090,23.86831824,15.95486648,13.28632596,13.72174453,17.52544918,15.69039942,19.49222631,11.92103036,14.35649669,6.923209581,13.39699385,11.54167898,0.81665688,0.747172054,1.080546777,0.504542958,0.764430841,0.735588602,0.8269,0.83107,0.84077,0.83511,0.81575,0.83009
CCNA_01889,NA,long-chain-fatty-acid--CoA ligase,NA,10.52996251,11.55604302,26.60065591,22.51985784,8.867470529,8.81663535,4.158975428,3.314636786,2.772899289,2.789055417,4.04109349,3.85867777,0.394965834,0.286831468,0.104241764,0.123848713,0.455721107,0.437658769,0.82743,0.83158,0.84133,0.83567,0.81631,0.83063
CCNA_01890,NA,enoyl-CoA hydratase/isomerase family protein,NA,3.013318619,6.343330415,6.496991489,6.904560063,4.718529765,4.083846544,1.614376577,3.894466034,4.445812462,2.886983947,2.759622909,3.772264659,0.535747055,0.613946583,0.684287869,0.418127139,0.584848045,0.923703821,0.80839,0.81292,0.81946,0.81428,0.79712,0.81047
CCNA_01891,NA,enoyl-CoA hydratase/carnithine racemase,NA,9.936218371,6.305088943,17.47813067,13.69290017,5.9434971,6.287845568,6.338182821,5.281040629,3.740721413,5.253822056,3.806160677,6.864883085,0.637886828,0.837583843,0.214022969,0.383689503,0.640390769,1.091770307,0.82148,0.82582,0.8355,0.82971,0.80999,0.82464
CCNA_01892,NA,short chain dehydrogenase,1094,3.172538155,3.972446285,NA,NA,4.238531531,4.302032703,1.481485822,0.912374905,1.886327201,2.649335878,1.919326146,3.461742873,0.46697179,0.229675832,NA,NA,0.452828092,0.804676094,0.84188,0.84593,0.85464,0.84931,0.83126,0.84468
CCNA_01893,NA,SnoaL-like domain protein,1094,NA,NA,NA,NA,NA,NA,4.482724627,2.760691596,5.70770592,8.016440665,5.807555129,10.47464633,NA,NA,NA,NA,NA,NA,0.83625,0.84039,0.848,0.84287,0.82565,0.83868
CCNA_01894,NA,FAD-NAD(P)-binding protein,NA,7.876154207,8.73205791,5.101835248,6.420736962,7.088862069,10.00053216,1.48966079,0.91740947,1.896736118,2.663955145,1.929917155,3.480845071,0.189135554,0.105062229,0.371775259,0.414898657,0.272246397,0.348065984,0.84079,0.84493,0.85676,0.85058,0.8293,0.84463
CCNA_01895,NA,"transporter, major facilitator superfamily",NA,2.501989299,NA,NA,NA,NA,NA,1.688420256,1.039815736,2.149810013,3.019395998,2.187418263,3.945280272,0.674831126,NA,NA,NA,NA,NA,0.81626,0.8206,0.83053,0.82468,0.80468,0.81953
CCNA_01896,NA,hypothetical protein,NA,58.18409897,58.37504132,NA,NA,38.56728892,42.29306917,16.85870397,10.40900762,15.01736218,21.0918002,15.28007223,27.55950636,0.289747616,0.178312638,NA,NA,0.396192542,0.651631743,0.74076,0.74646,0.74879,0.74373,0.72786,0.74139
CCNA_01897,NA,metal-dependent hydrolase,1098,24.16317392,22.13247575,25.64698579,25.29440035,20.26582699,20.97256278,20.16715566,23.27291707,22.92742717,23.52303898,19.19225262,25.66329644,0.834623619,1.05152796,0.893961862,0.929970217,0.947025386,1.223660489,0.82895,0.83294,0.84455,0.83856,0.81773,0.83282
CCNA_01898,NA,Mg-dependent Dnase TatD,1098,97.99233996,79.79398921,78.88231104,66.79388055,59.30334577,81.78050708,98.39190304,87.28138266,84.87705634,78.28175836,81.95740418,90.31990281,1.004077493,1.093834053,1.075996066,1.171989975,1.382003041,1.104418474,0.83539,0.83963,0.84812,0.84268,0.82441,0.83809
CCNA_01899,NA,"DNA polymerase III, delta' subunit",1098,43.479613,51.69798169,48.5673831,47.95361277,45.29879848,46.27647872,39.30867929,35.71801868,45.39382879,39.48190714,31.3301651,36.94630279,0.904071508,0.690897739,0.934656675,0.823335404,0.691633468,0.798381895,0.81189,0.81651,0.82708,0.82083,0.79962,0.81532
CCNA_01900,NA,thymidylate kinase,1098,147.2835077,158.3892495,142.3855349,138.9808824,158.8553279,145.7030276,111.2433509,79.28455857,100.669917,114.2464766,84.02882546,84.12200687,0.755300798,0.500567802,0.707023484,0.822030157,0.528964477,0.577352497,0.817,0.82121,0.83197,0.82602,0.80549,0.82059
CCNA_01901,NA,lipoprotein,1098,56.61181083,18.04168751,11.28151517,53.5503532,134.9787423,67.10798681,64.61373721,9.142615111,14.68138052,64.61213812,104.0947236,50.92034273,1.141347296,0.506749444,1.301366022,1.206567917,0.771193462,0.758782153,0.78957,0.79416,0.80297,0.7972,0.77761,0.79251
CCNA_01902,NA,nickel-responsive regulator NikR,1100,29.4626776,27.44448415,NA,16.9893519,25.60716635,20.9994818,47.98662658,18.31204007,13.40782639,14.12341221,23.87416433,21.78631858,1.628725917,0.667239361,NA,0.831309652,0.932323554,1.037469343,0.80623,0.81102,0.82086,0.81466,0.79375,0.80939
CCNA_01903,NA,urea carboxylase-associated protein 2,1100,9.096074445,8.95851497,NA,NA,7.46169518,8.156570081,7.466390006,5.276606506,3.687218843,5.178677998,3.964351234,6.766696438,0.82083651,0.589004598,NA,NA,0.531293646,0.829600723,0.84236,0.8464,0.85836,0.85223,0.83104,0.84627
CCNA_01904,NA,urea carboxylase-associated protein 1,1100,7.658569653,8.761707414,NA,NA,NA,NA,5.520000873,8.627517608,4.941815669,6.940752142,5.851136782,9.069102733,0.720761333,0.984684514,NA,NA,NA,NA,0.88145,0.88471,0.89658,0.8911,0.87186,0.88534
CCNA_01905,NA,urea carboxylase,1100,10.25041451,9.004278789,5.065192655,6.367834247,8.5667119,9.099155014,6.953460117,6.373262559,3.769702072,3.35158019,3.061480767,2.221397886,0.67835892,0.70780378,0.744236662,0.526329684,0.357369409,0.244132327,0.84762,0.85167,0.86318,0.85715,0.83643,0.85136
CCNA_01906,NA,allophanate hydrolase,1100,3.667350617,7.53998154,NA,5.554186148,3.987912869,3.939081426,3.297264362,7.325981496,4.269455929,2.898272901,3.185706147,4.30936226,0.899086209,0.971617962,NA,0.521817747,0.798840459,1.094001823,0.84238,0.84664,0.85746,0.85143,0.8309,0.84584
CCNA_01907,NA,ABC transporter ATP-binding protein,1101,12.7970989,12.75917565,NA,NA,11.81530397,8.351864939,3.19268955,3.575397269,4.065146661,5.709475481,4.13626134,7.460260593,0.249485417,0.280221651,NA,NA,0.350076591,0.89324488,0.84828,0.8524,0.8681,0.86098,0.83606,0.85342
CCNA_01908,NA,"ABC-type transporter, permease component",1101,9.118893465,10.82559415,NA,7.863943753,NA,7.038073198,2.981149384,3.808750514,3.79579952,5.331178946,3.862202307,6.965961118,0.32692008,0.351828312,NA,0.677926892,NA,0.989754003,0.82541,0.82997,0.84498,0.83768,0.81239,0.83031
CCNA_01909,NA,ABC transporter substrate-binding protein,1101,22.54104081,24.58223325,10.00916384,12.93606666,12.58676684,16.02646545,13.02243542,29.90580701,6.163893243,4.900275384,8.552349384,6.616353671,0.577721123,1.216561844,0.615824992,0.378807215,0.679471503,0.412839231,0.81546,0.81989,0.83108,0.82484,0.80343,0.81914
CCNA_01910,NA,ABC transporter substrate-binding protein,NA,NA,NA,NA,NA,NA,NA,20.41711553,12.57390626,25.99644209,36.5118558,26.45121748,47.70805304,NA,NA,NA,NA,NA,NA,0.6846,0.69001,0.68557,0.68244,0.67342,0.68319
CCNA_01911,NA,glyoxalase family protein,1102,106.9484199,76.21825164,52.9476422,37.4984907,44.01104908,60.33245686,148.579883,94.66992261,47.82707395,39.40629771,53.33010313,72.44599563,1.389266744,1.242089927,0.903289967,1.050876901,1.211743511,1.200779802,0.73052,0.73473,0.73558,0.73211,0.72066,0.73107
CCNA_01912,NA,protein ydhR precursor,1102,23.92093769,55.94880749,69.77017141,52.24857545,46.86226424,57.05996499,33.51579193,54.99524824,69.65609586,63.89388887,55.35364524,54.08878827,1.401106945,0.982956576,0.998364981,1.222882889,1.181198692,0.947928872,0.81729,0.82096,0.82861,0.82387,0.80744,0.81994
CCNA_01913,NA,MarR-family transcriptional regulator,NA,62.89201757,83.14133386,82.28582237,74.07142276,89.87986958,91.37949168,52.80527183,59.67355711,74.53247202,83.23385548,84.69904511,77.3236933,0.839618029,0.717736345,0.90577538,1.123697269,0.942358345,0.846182134,0.74512,0.75073,0.75773,0.75159,0.73141,0.74736
CCNA_01914,NA,16S rRNA m(2)G 1207 methyltransferase RsmC,1106,51.34679313,114.7824202,119.6400941,107.5334284,85.61691156,109.9543388,37.31039564,99.60329487,97.49186167,92.41599981,67.55347351,83.08664249,0.726635363,0.867757403,0.81487617,0.859416473,0.78902021,0.755646784,0.80863,0.81296,0.82177,0.8162,0.79725,0.81155
CCNA_01915,NA,ribosomal small subunit pseudouridine synthase A,1106,23.35291019,46.79975224,67.43528733,63.08820083,35.35389544,47.64252632,23.78946485,67.73746912,103.6236884,80.8028383,53.908723,57.83451632,1.018693801,1.447389481,1.53663894,1.28079161,1.524831206,1.213926313,0.81188,0.81635,0.8289,0.82229,0.79946,0.81602
CCNA_01916,NA,ribonuclease BN,NA,111.4113811,63.05275282,45.97249669,48.44955238,144.3699619,54.5811584,14.7688865,18.44529245,23.3744205,14.59077392,11.90838871,18.18210853,0.13256174,0.292537465,0.508443573,0.301153947,8.25E-02,0.333120605,0.80877,0.81328,0.82191,0.81624,0.7971,0.81158
CCNA_01917,NA,alpha-methylacyl-CoA racemase,NA,32.69444242,48.83236241,50.84706463,47.02609402,34.26274769,36.06955037,39.61071371,61.84632262,67.01796277,39.72754678,49.67924523,53.30956048,1.21154272,1.266502778,1.318030121,0.844797928,1.449949247,1.477965761,0.82398,0.82842,0.83747,0.83174,0.81244,0.82688
CCNA_01918,popA,cyclic di-GMP effector protein PopA,NA,113.0768757,226.3985155,177.9786525,139.7101898,137.0204028,184.4503815,68.89889132,130.9145028,146.0882062,113.0407933,69.64274922,95.803734,0.609310178,0.578248062,0.8208187,0.809109153,0.508265541,0.519401116,0.82271,0.82722,0.83787,0.83169,0.81068,0.82614
CCNA_01919,NA,FrnE protein,NA,216.059767,174.4226246,98.61346468,83.63171129,117.7387923,116.152163,233.716119,143.0029169,84.51340611,66.53231908,76.56413089,105.7732934,1.081719758,0.819864494,0.857016903,0.795539372,0.650288061,0.910644199,0.82471,0.82921,0.83754,0.83194,0.81322,0.82735
CCNA_01920,mfd,transcription-repair coupling factor Mfd,1111,80.99260157,62.72611134,67.81613866,62.46576201,45.84918063,59.43879515,86.93489259,74.66607472,61.36527768,52.80679189,54.64957575,70.1445007,1.073368319,1.190350767,0.9048772,0.845371772,1.191942255,1.180113098,0.85152,0.85554,0.86823,0.86193,0.84014,0.85564
CCNA_01921,NA,Sdh5 family flavination protein,1111,191.1064649,126.9136301,57.4305786,92.33123196,89.18731572,118.6794114,246.3292058,98.14909834,96.79901002,82.69346439,90.87699734,107.1353585,1.288963228,0.773353487,1.685495991,0.89561747,1.018945313,0.902729101,0.78777,0.7926,0.80099,0.79512,0.77543,0.7905
CCNA_01922,NA,SAM-dependent methyltransferase,1111,21.05621898,18.28090045,17.36807288,18.88386201,17.43352303,22.73768788,11.67711481,10.40440233,9.099799734,8.730747058,10.42140345,13.90348974,0.554568454,0.569140583,0.523938366,0.462339062,0.597779544,0.611473331,0.7687,0.77344,0.77905,0.77395,0.75702,0.77059
